person1,person2,role1,role2,movie_id,movie_name,rating,year,cooperation_id
崔月梅,傅铂涵,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_傅铂涵_10
崔月梅,橙璃,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_橙璃_10
崔月梅,刘校妤,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_刘校妤_10
崔月梅,谷江山,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_谷江山_10
崔月梅,谢轶辉,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_谢轶辉_10
崔月梅,傅婷云,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_傅婷云_10
崔月梅,杨默,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_杨默_10
崔月梅,李诗萌,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_李诗萌_10
崔月梅,孙路路,director,actor,10,聊斋：兰若寺,6.7,0,崔月梅_孙路路_10
刘源,卢力峰,director,actor,10,聊斋：兰若寺,6.7,0,刘源_卢力峰_10
刘源,林强,director,actor,10,聊斋：兰若寺,6.7,0,刘源_林强_10
刘源,张赫,director,actor,10,聊斋：兰若寺,6.7,0,刘源_张赫_10
刘源,陈子平,director,actor,10,聊斋：兰若寺,6.7,0,刘源_陈子平_10
刘源,傅铂涵,director,actor,10,聊斋：兰若寺,6.7,0,刘源_傅铂涵_10
刘源,橙璃,director,actor,10,聊斋：兰若寺,6.7,0,刘源_橙璃_10
刘源,刘校妤,director,actor,10,聊斋：兰若寺,6.7,0,刘源_刘校妤_10
刘源,谷江山,director,actor,10,聊斋：兰若寺,6.7,0,刘源_谷江山_10
刘源,谢轶辉,director,actor,10,聊斋：兰若寺,6.7,0,刘源_谢轶辉_10
刘源,傅婷云,director,actor,10,聊斋：兰若寺,6.7,0,刘源_傅婷云_10
刘源,杨默,director,actor,10,聊斋：兰若寺,6.7,0,刘源_杨默_10
刘源,李诗萌,director,actor,10,聊斋：兰若寺,6.7,0,刘源_李诗萌_10
刘源,孙路路,director,actor,10,聊斋：兰若寺,6.7,0,刘源_孙路路_10
谢君伟,卢力峰,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_卢力峰_10
谢君伟,林强,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_林强_10
谢君伟,张赫,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_张赫_10
谢君伟,陈子平,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_陈子平_10
谢君伟,傅铂涵,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_傅铂涵_10
谢君伟,橙璃,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_橙璃_10
谢君伟,刘校妤,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_刘校妤_10
谢君伟,谷江山,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_谷江山_10
谢君伟,谢轶辉,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_谢轶辉_10
谢君伟,傅婷云,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_傅婷云_10
谢君伟,杨默,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_杨默_10
谢君伟,李诗萌,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_李诗萌_10
谢君伟,孙路路,director,actor,10,聊斋：兰若寺,6.7,0,谢君伟_孙路路_10
邹靖,卢力峰,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_卢力峰_10
邹靖,林强,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_林强_10
邹靖,张赫,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_张赫_10
邹靖,陈子平,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_陈子平_10
邹靖,傅铂涵,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_傅铂涵_10
邹靖,橙璃,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_橙璃_10
邹靖,刘校妤,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_刘校妤_10
邹靖,谷江山,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_谷江山_10
邹靖,谢轶辉,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_谢轶辉_10
邹靖,傅婷云,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_傅婷云_10
邹靖,杨默,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_杨默_10
邹靖,李诗萌,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_李诗萌_10
邹靖,孙路路,director,actor,10,聊斋：兰若寺,6.7,0,邹靖_孙路路_10
黄鹤宇,卢力峰,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_卢力峰_10
黄鹤宇,林强,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_林强_10
黄鹤宇,张赫,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_张赫_10
黄鹤宇,陈子平,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_陈子平_10
黄鹤宇,傅铂涵,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_傅铂涵_10
黄鹤宇,橙璃,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_橙璃_10
黄鹤宇,刘校妤,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_刘校妤_10
黄鹤宇,谷江山,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_谷江山_10
黄鹤宇,谢轶辉,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_谢轶辉_10
黄鹤宇,傅婷云,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_傅婷云_10
黄鹤宇,杨默,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_杨默_10
黄鹤宇,李诗萌,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_李诗萌_10
黄鹤宇,孙路路,director,actor,10,聊斋：兰若寺,6.7,0,黄鹤宇_孙路路_10
刘一林,卢力峰,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_卢力峰_10
刘一林,林强,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_林强_10
刘一林,张赫,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_张赫_10
刘一林,陈子平,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_陈子平_10
刘一林,傅铂涵,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_傅铂涵_10
刘一林,橙璃,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_橙璃_10
刘一林,刘校妤,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_刘校妤_10
刘一林,谷江山,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_谷江山_10
刘一林,谢轶辉,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_谢轶辉_10
刘一林,傅婷云,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_傅婷云_10
刘一林,杨默,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_杨默_10
刘一林,李诗萌,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_李诗萌_10
刘一林,孙路路,director,actor,10,聊斋：兰若寺,6.7,0,刘一林_孙路路_10
林超贤,黄轩,director,actor,11,蛟龙行动,6.2,0,林超贤_黄轩_11
林超贤,于适,director,actor,11,蛟龙行动,6.2,0,林超贤_于适_11
林超贤,张涵予,director,actor,11,蛟龙行动,6.2,0,林超贤_张涵予_11
林超贤,段奕宏,director,actor,11,蛟龙行动,6.2,0,林超贤_段奕宏_11
林超贤,王俊凯,director,actor,11,蛟龙行动,6.2,0,林超贤_王俊凯_11
林超贤,杜江,director,actor,11,蛟龙行动,6.2,0,林超贤_杜江_11
林超贤,李晨,director,actor,11,蛟龙行动,6.2,0,林超贤_李晨_11
林超贤,王彦霖,director,actor,11,蛟龙行动,6.2,0,林超贤_王彦霖_11
林超贤,蒋璐霞,director,actor,11,蛟龙行动,6.2,0,林超贤_蒋璐霞_11
林超贤,韩东君,director,actor,11,蛟龙行动,6.2,0,林超贤_韩东君_11
林超贤,李九霄,director,actor,11,蛟龙行动,6.2,0,林超贤_李九霄_11
林超贤,高戈,director,actor,11,蛟龙行动,6.2,0,林超贤_高戈_11
林超贤,孙毅,director,actor,11,蛟龙行动,6.2,0,林超贤_孙毅_11
林超贤,于震,director,actor,11,蛟龙行动,6.2,0,林超贤_于震_11
林超贤,袁文康,director,actor,11,蛟龙行动,6.2,0,林超贤_袁文康_11
林超贤,叶禾,director,actor,11,蛟龙行动,6.2,0,林超贤_叶禾_11
林超贤,翟宇佳,director,actor,11,蛟龙行动,6.2,0,林超贤_翟宇佳_11
林超贤,李璟羿,director,actor,11,蛟龙行动,6.2,0,林超贤_李璟羿_11
林超贤,王子宸,director,actor,11,蛟龙行动,6.2,0,林超贤_王子宸_11
林超贤,郭洺宇,director,actor,11,蛟龙行动,6.2,0,林超贤_郭洺宇_11
林超贤,杜晓帆,director,actor,11,蛟龙行动,6.2,0,林超贤_杜晓帆_11
林超贤,杜燕歌,director,actor,11,蛟龙行动,6.2,0,林超贤_杜燕歌_11
刘循子墨,尹正,director,actor,12,扬名立万,7.4,0,刘循子墨_尹正_12
刘循子墨,邓家佳,director,actor,12,扬名立万,7.4,0,刘循子墨_邓家佳_12
刘循子墨,喻恩泰,director,actor,12,扬名立万,7.4,0,刘循子墨_喻恩泰_12
刘循子墨,杨皓宇,director,actor,12,扬名立万,7.4,0,刘循子墨_杨皓宇_12
刘循子墨,陈明昊,director,actor,12,扬名立万,7.4,0,刘循子墨_陈明昊_12
刘循子墨,秦霄贤,director,actor,12,扬名立万,7.4,0,刘循子墨_秦霄贤_12
刘循子墨,张本煜,director,actor,12,扬名立万,7.4,0,刘循子墨_张本煜_12
刘循子墨,柯达,director,actor,12,扬名立万,7.4,0,刘循子墨_柯达_12
刘循子墨,邓恩熙,director,actor,12,扬名立万,7.4,0,刘循子墨_邓恩熙_12
刘循子墨,余皑磊,director,actor,12,扬名立万,7.4,0,刘循子墨_余皑磊_12
刘循子墨,白客,director,actor,12,扬名立万,7.4,0,刘循子墨_白客_12
刘循子墨,赵文瑄,director,actor,12,扬名立万,7.4,0,刘循子墨_赵文瑄_12
刘循子墨,小爱,director,actor,12,扬名立万,7.4,0,刘循子墨_小爱_12
刘循子墨,周奇,director,actor,12,扬名立万,7.4,0,刘循子墨_周奇_12
邵艺辉,徐峥,director,actor,13,爱情神话,8.1,0,邵艺辉_徐峥_13
邵艺辉,马伊琍,director,actor,13,爱情神话,8.1,0,邵艺辉_马伊琍_13
邵艺辉,吴越,director,actor,13,爱情神话,8.1,0,邵艺辉_吴越_13
邵艺辉,倪虹洁,director,actor,13,爱情神话,8.1,0,邵艺辉_倪虹洁_13
邵艺辉,周野芒,director,actor,13,爱情神话,8.1,0,邵艺辉_周野芒_13
邵艺辉,黄明昊,director,actor,13,爱情神话,8.1,0,邵艺辉_黄明昊_13
邵艺辉,王影璐,director,actor,13,爱情神话,8.1,0,邵艺辉_王影璐_13
邵艺辉,宁理,director,actor,13,爱情神话,8.1,0,邵艺辉_宁理_13
邵艺辉,张芝华,director,actor,13,爱情神话,8.1,0,邵艺辉_张芝华_13
邵艺辉,吴冕,director,actor,13,爱情神话,8.1,0,邵艺辉_吴冕_13
邵艺辉,冯玛娅,director,actor,13,爱情神话,8.1,0,邵艺辉_冯玛娅_13
邵艺辉,哈姆扎·阿萨尔,director,actor,13,爱情神话,8.1,0,邵艺辉_哈姆扎·阿萨尔_13
邵艺辉,孙思瀚,director,actor,13,爱情神话,8.1,0,邵艺辉_孙思瀚_13
邵艺辉,赵胤胤,director,actor,13,爱情神话,8.1,0,邵艺辉_赵胤胤_13
邵艺辉,卫莱,director,actor,13,爱情神话,8.1,0,邵艺辉_卫莱_13
邵艺辉,赵国云,director,actor,13,爱情神话,8.1,0,邵艺辉_赵国云_13
邵艺辉,杨蔚岚,director,actor,13,爱情神话,8.1,0,邵艺辉_杨蔚岚_13
邵艺辉,白红卫,director,actor,13,爱情神话,8.1,0,邵艺辉_白红卫_13
邵艺辉,史航,director,actor,13,爱情神话,8.1,0,邵艺辉_史航_13
张吃鱼,沈腾,director,actor,14,独行月球,6.6,0,张吃鱼_沈腾_14
张吃鱼,马丽,director,actor,14,独行月球,6.6,0,张吃鱼_马丽_14
张吃鱼,常远,director,actor,14,独行月球,6.6,0,张吃鱼_常远_14
张吃鱼,李诚儒,director,actor,14,独行月球,6.6,0,张吃鱼_李诚儒_14
张吃鱼,黄才伦,director,actor,14,独行月球,6.6,0,张吃鱼_黄才伦_14
张吃鱼,李嘉琦,director,actor,14,独行月球,6.6,0,张吃鱼_李嘉琦_14
张吃鱼,郝瀚,director,actor,14,独行月球,6.6,0,张吃鱼_郝瀚_14
张吃鱼,黄子韬,director,actor,14,独行月球,6.6,0,张吃鱼_黄子韬_14
张吃鱼,王成思,director,actor,14,独行月球,6.6,0,张吃鱼_王成思_14
张吃鱼,高海宝,director,actor,14,独行月球,6.6,0,张吃鱼_高海宝_14
张吃鱼,杨铮,director,actor,14,独行月球,6.6,0,张吃鱼_杨铮_14
张吃鱼,史彭元,director,actor,14,独行月球,6.6,0,张吃鱼_史彭元_14
张吃鱼,张熙然,director,actor,14,独行月球,6.6,0,张吃鱼_张熙然_14
张吃鱼,黄品沅,director,actor,14,独行月球,6.6,0,张吃鱼_黄品沅_14
张吃鱼,杨皓宇,director,actor,14,独行月球,6.6,0,张吃鱼_杨皓宇_14
张吃鱼,徐志胜,director,actor,14,独行月球,6.6,0,张吃鱼_徐志胜_14
张吃鱼,杜晓宇,director,actor,14,独行月球,6.6,0,张吃鱼_杜晓宇_14
张吃鱼,李海银,director,actor,14,独行月球,6.6,0,张吃鱼_李海银_14
张吃鱼,陶亮,director,actor,14,独行月球,6.6,0,张吃鱼_陶亮_14
张吃鱼,王赞,director,actor,14,独行月球,6.6,0,张吃鱼_王赞_14
张吃鱼,李唯贺,director,actor,14,独行月球,6.6,0,张吃鱼_李唯贺_14
张吃鱼,陈昊明,director,actor,14,独行月球,6.6,0,张吃鱼_陈昊明_14
张吃鱼,孟芷旭,director,actor,14,独行月球,6.6,0,张吃鱼_孟芷旭_14
张吃鱼,赵一霖,director,actor,14,独行月球,6.6,0,张吃鱼_赵一霖_14
陈可辛,章子怡,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_章子怡_15
陈可辛,王传君,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_王传君_15
陈可辛,易烊千玺,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_易烊千玺_15
陈可辛,梅婷,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_梅婷_15
陈可辛,赵丽颖,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_赵丽颖_15
陈可辛,雷佳音,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_雷佳音_15
陈可辛,刘润萱,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_刘润萱_15
陈可辛,章宇,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_章宇_15
陈可辛,安娜·柯克,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_安娜·柯克_15
陈可辛,杨幂,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_杨幂_15
陈可辛,康春雷,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_康春雷_15
陈可辛,张羽霖,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_张羽霖_15
陈可辛,彭昱畅,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_彭昱畅_15
陈可辛,尹昉,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_尹昉_15
陈可辛,沈佳妮,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_沈佳妮_15
陈可辛,陈国庆,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_陈国庆_15
陈可辛,张建亚,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_张建亚_15
陈可辛,周野芒,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_周野芒_15
陈可辛,大鹏,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_大鹏_15
陈可辛,李现,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_李现_15
陈可辛,徐祥,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_徐祥_15
陈可辛,孙强,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_孙强_15
陈可辛,范伟,director,actor,15,酱园弄·悬案,5.6,0,陈可辛_范伟_15
龙飞,胡歌,director,actor,16,走走停停,8.0,0,龙飞_胡歌_16
龙飞,高圆圆,director,actor,16,走走停停,8.0,0,龙飞_高圆圆_16
龙飞,岳红,director,actor,16,走走停停,8.0,0,龙飞_岳红_16
龙飞,周野芒,director,actor,16,走走停停,8.0,0,龙飞_周野芒_16
龙飞,金靖,director,actor,16,走走停停,8.0,0,龙飞_金靖_16
龙飞,刘钧,director,actor,16,走走停停,8.0,0,龙飞_刘钧_16
龙飞,甘昀宸,director,actor,16,走走停停,8.0,0,龙飞_甘昀宸_16
龙飞,刘仪伟,director,actor,16,走走停停,8.0,0,龙飞_刘仪伟_16
龙飞,张鲁一,director,actor,16,走走停停,8.0,0,龙飞_张鲁一_16
龙飞,袁弘,director,actor,16,走走停停,8.0,0,龙飞_袁弘_16
龙飞,王真儿,director,actor,16,走走停停,8.0,0,龙飞_王真儿_16
龙飞,赫子铭,director,actor,16,走走停停,8.0,0,龙飞_赫子铭_16
龙飞,小爱,director,actor,16,走走停停,8.0,0,龙飞_小爱_16
龙飞,滕哲,director,actor,16,走走停停,8.0,0,龙飞_滕哲_16
路阳,雷佳音,director,actor,17,刺杀小说家,6.5,0,路阳_雷佳音_17
路阳,杨幂,director,actor,17,刺杀小说家,6.5,0,路阳_杨幂_17
路阳,董子健,director,actor,17,刺杀小说家,6.5,0,路阳_董子健_17
路阳,于和伟,director,actor,17,刺杀小说家,6.5,0,路阳_于和伟_17
路阳,郭京飞,director,actor,17,刺杀小说家,6.5,0,路阳_郭京飞_17
路阳,佟丽娅,director,actor,17,刺杀小说家,6.5,0,路阳_佟丽娅_17
路阳,董洁,director,actor,17,刺杀小说家,6.5,0,路阳_董洁_17
路阳,王圣迪,director,actor,17,刺杀小说家,6.5,0,路阳_王圣迪_17
路阳,杨轶,director,actor,17,刺杀小说家,6.5,0,路阳_杨轶_17
路阳,刘天佐,director,actor,17,刺杀小说家,6.5,0,路阳_刘天佐_17
路阳,李柄辉,director,actor,17,刺杀小说家,6.5,0,路阳_李柄辉_17
路阳,萧子墨,director,actor,17,刺杀小说家,6.5,0,路阳_萧子墨_17
路阳,双雪涛,director,actor,17,刺杀小说家,6.5,0,路阳_双雪涛_17
路阳,徐建,director,actor,17,刺杀小说家,6.5,0,路阳_徐建_17
路阳,刘迅,director,actor,17,刺杀小说家,6.5,0,路阳_刘迅_17
路阳,李士刚,director,actor,17,刺杀小说家,6.5,0,路阳_李士刚_17
路阳,袁帅,director,actor,17,刺杀小说家,6.5,0,路阳_袁帅_17
路阳,任杰,director,actor,17,刺杀小说家,6.5,0,路阳_任杰_17
路阳,李军,director,actor,17,刺杀小说家,6.5,0,路阳_李军_17
路阳,陈铁军,director,actor,17,刺杀小说家,6.5,0,路阳_陈铁军_17
路阳,李泰延,director,actor,17,刺杀小说家,6.5,0,路阳_李泰延_17
路阳,张优,director,actor,17,刺杀小说家,6.5,0,路阳_张优_17
路阳,张戈,director,actor,17,刺杀小说家,6.5,0,路阳_张戈_17
路阳,谭天宇,director,actor,17,刺杀小说家,6.5,0,路阳_谭天宇_17
路阳,虞书欣,director,actor,17,刺杀小说家,6.5,0,路阳_虞书欣_17
路阳,高睿菲儿,director,actor,17,刺杀小说家,6.5,0,路阳_高睿菲儿_17
路阳,吴振熙,director,actor,17,刺杀小说家,6.5,0,路阳_吴振熙_17
路阳,王为成,director,actor,17,刺杀小说家,6.5,0,路阳_王为成_17
路阳,黄皓达,director,actor,17,刺杀小说家,6.5,0,路阳_黄皓达_17
路阳,韩陌,director,actor,17,刺杀小说家,6.5,0,路阳_韩陌_17
路阳,赵尤若男,director,actor,17,刺杀小说家,6.5,0,路阳_赵尤若男_17
路阳,康嘉泽,director,actor,17,刺杀小说家,6.5,0,路阳_康嘉泽_17
路阳,王洁,director,actor,17,刺杀小说家,6.5,0,路阳_王洁_17
路阳,伍艺,director,actor,17,刺杀小说家,6.5,0,路阳_伍艺_17
路阳,张懿,director,actor,17,刺杀小说家,6.5,0,路阳_张懿_17
路阳,李楠,director,actor,17,刺杀小说家,6.5,0,路阳_李楠_17
路阳,关乐,director,actor,17,刺杀小说家,6.5,0,路阳_关乐_17
路阳,马一萍,director,actor,17,刺杀小说家,6.5,0,路阳_马一萍_17
徐克,张曼玉,director,actor,18,青蛇,8.6,0,徐克_张曼玉_18
徐克,王祖贤,director,actor,18,青蛇,8.6,0,徐克_王祖贤_18
徐克,赵文卓,director,actor,18,青蛇,8.6,0,徐克_赵文卓_18
徐克,吴兴国,director,actor,18,青蛇,8.6,0,徐克_吴兴国_18
徐克,马精武,director,actor,18,青蛇,8.6,0,徐克_马精武_18
徐克,田丰,director,actor,18,青蛇,8.6,0,徐克_田丰_18
徐克,刘洵,director,actor,18,青蛇,8.6,0,徐克_刘洵_18
戴墨,肖央,director,actor,19,误杀2,5.7,0,戴墨_肖央_19
戴墨,任达华,director,actor,19,误杀2,5.7,0,戴墨_任达华_19
戴墨,文咏珊,director,actor,19,误杀2,5.7,0,戴墨_文咏珊_19
戴墨,陈雨锶,director,actor,19,误杀2,5.7,0,戴墨_陈雨锶_19
戴墨,宋洋,director,actor,19,误杀2,5.7,0,戴墨_宋洋_19
戴墨,李治廷,director,actor,19,误杀2,5.7,0,戴墨_李治廷_19
戴墨,张世,director,actor,19,误杀2,5.7,0,戴墨_张世_19
戴墨,尹子维,director,actor,19,误杀2,5.7,0,戴墨_尹子维_19
戴墨,姜皓文,director,actor,19,误杀2,5.7,0,戴墨_姜皓文_19
戴墨,陈昊,director,actor,19,误杀2,5.7,0,戴墨_陈昊_19
戴墨,周楚濋,director,actor,19,误杀2,5.7,0,戴墨_周楚濋_19
戴墨,王昊泽,director,actor,19,误杀2,5.7,0,戴墨_王昊泽_19
戴墨,强巴才丹,director,actor,19,误杀2,5.7,0,戴墨_强巴才丹_19
饶晓志,章宇,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_章宇_20
饶晓志,任素汐,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_任素汐_20
饶晓志,潘斌龙,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_潘斌龙_20
饶晓志,马吟吟,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_马吟吟_20
饶晓志,国义骞,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_国义骞_20
饶晓志,玛丽莎·安妮塔·范·德·伍德,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_玛丽莎·安妮塔·范·德·伍德_20
饶晓志,麻明,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_麻明_20
饶晓志,谢波,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_谢波_20
饶晓志,狮子侠,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_狮子侠_20
饶晓志,柏华力·莫高彼斯彻,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_柏华力·莫高彼斯彻_20
饶晓志,阿蕾亚·蓬富特拉库尔,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_阿蕾亚·蓬富特拉库尔_20
饶晓志,纳塔蒙·阿姆卡诺克,director,actor,20,无名之辈：否极泰来,5.6,0,饶晓志_纳塔蒙·阿姆卡诺克_20
李阳,张若昀,director,actor,21,从21世纪安全撤离,7.3,0,李阳_张若昀_21
李阳,钟楚曦,director,actor,21,从21世纪安全撤离,7.3,0,李阳_钟楚曦_21
李阳,宋洋,director,actor,21,从21世纪安全撤离,7.3,0,李阳_宋洋_21
李阳,吴晓亮,director,actor,21,从21世纪安全撤离,7.3,0,李阳_吴晓亮_21
李阳,朱颜曼滋,director,actor,21,从21世纪安全撤离,7.3,0,李阳_朱颜曼滋_21
